year_x,municip_name,species,municip_code,month,year_offset,colonies_amount_x,food_fruit_x,food_apple_x,food_txakoli_x,food_kiwi_x,food_pear_x,food_blueberry_x,food_raspberry_x,station_code_x,colonies_amount_y,food_fruit_y,food_apple_y,food_txakoli_y,food_kiwi_y,food_pear_y,food_blueberry_y,food_raspberry_y,colonies_amount_x,food_fruit_x,food_apple_x,food_txakoli_x,food_kiwi_x,food_pear_x,food_blueberry_x,food_raspberry_x,station_code_y,colonies_amount_y,food_fruit_y,food_apple_y,food_txakoli_y,food_kiwi_y,food_pear_y,food_blueberry_y,food_raspberry_y,station_code,codigo,freez,hum,lev_max,lev_mid,lev_min,rain,rain_1mm,rain_cum,rain_max_10,rain_max_day,sun,temp_avg,temp_max_abs,temp_max_avg,temp_min_abs,wind_avg,wind_max,wind_max_avg,population
2020,Derio,Vespa Velutina,48901,1,2019,,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,,8.0,1.0,7.0,0.0,0.0,0.0,0.0,,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,C003,0.6666666666666666,76.73333333333333,1.1678055852241085,0.3297660440343857,0.1845509737036973,15.25,11.166666666666664,117.89166666666668,7.3,55.6,11.758333333333333,14.041666666666664,41.0,26.3,3.9,6.283333333333334,92.2,42.1,6.73
2020,Dima,Vespa Velutina,48026,1,2019,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C022,C022,2.25,85.53333333333335,1.1750396380928132,0.34155345455554564,0.1775261436509595,17.0,12.5,146.75833333333338,6.7,78.8,12.391666666666673,10.1,34.5,22.5,1.2,8.916666666666668,107.6,46.1,1.4480000000000002
2020,Durango,Vespa Velutina,48027,1,2019,,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,,12.0,0.0,17.0,0.0,0.0,0.0,0.0,,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,,12.0,0.0,17.0,0.0,0.0,0.0,0.0,C0B7,C0B7,0.9166666666666666,77.1,1.294,0.22716666666666666,0.071,16.416666666666668,11.666666666666664,132.5,8.4,90.9,12.516131022057044,13.341666666666667,39.7,26.6,3.4,10.741491092064635,75.76493585006008,40.237986748445074,30.118000000000002
2020,Ea,Vespa Velutina,48028,1,2019,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,103.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,C002,C002,0.6666666666666666,80.34166666666668,1.1938361568214588,0.3251737984199204,0.1787833884841928,15.583333333333336,11.166666666666664,125.72500000000002,9.5,66.6,12.808333333333332,14.333333333333336,39.4,26.1,4.3,5.075,117.7,42.0,808.0
2020,Elantxobe,Vespa Velutina,48031,1,2019,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C002,C002,0.6666666666666666,80.34166666666668,1.1938361568214588,0.3251737984199204,0.1787833884841928,15.583333333333336,11.166666666666664,125.72500000000002,9.5,66.6,12.808333333333332,14.333333333333336,39.4,26.1,4.3,5.075,117.7,42.0,347.0
2020,Elorrio,Vespa Velutina,48032,1,2019,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,81.0,61.0,0.0,14.0,0.0,0.0,0.0,0.0,C0D3,C0D3,0.8333333333333334,83.44166666666669,0.75,0.1160833333333333,0.005,17.333333333333332,12.416666666666664,141.6,7.3,68.3,12.535040263599356,12.041666666666664,37.8,25.0,2.4,11.261110028494466,77.22801255444327,40.305620944071656,7.375
2020,Erandio,Vespa Velutina,48902,1,2019,,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,,17.0,0.0,16.0,2.0,0.0,2.0,0.0,,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,,17.0,0.0,16.0,2.0,0.0,2.0,0.0,C038,C038,0.0,71.18333333333334,0.9889626073169466,0.3395586841744805,0.1658383896663925,14.5,10.583333333333334,93.80833333333334,6.3,36.9,12.508328570014866,15.766666666666666,41.5,27.0,6.5,8.771092382234093,89.6,51.1,24.53
2020,Ere̱o,Vespa Velutina,48033,1,2019,,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,,18.0,3.0,0.0,0.0,0.0,0.0,0.0,,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,,18.0,3.0,0.0,0.0,0.0,0.0,0.0,C002,C002,0.6666666666666666,80.34166666666668,1.1938361568214588,0.3251737984199204,0.1787833884841928,15.583333333333336,11.166666666666664,125.72500000000002,9.5,66.6,12.808333333333332,14.333333333333336,39.4,26.1,4.3,5.075,117.7,42.0,260.0
2020,Ermua,Vespa Velutina,48034,1,2019,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,C075,C075,0.5,83.29166666666667,1.0323723860699014,0.3348303260943644,0.1820787542649195,16.25,11.5,133.43333333333334,5.1,81.3,12.61204589535859,13.516666666666666,42.4,28.5,3.2,5.633333333333334,95.4,39.7,15.847000000000001
2020,Errigoiti,Vespa Velutina,48079,1,2019,,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,,19.0,3.0,11.0,2.0,0.0,0.0,0.0,,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,,19.0,3.0,11.0,2.0,0.0,0.0,0.0,C063,C063,1.3333333333333333,79.83333333333333,1.6219999999999999,0.24274999999999994,0.036000000000000004,16.0,11.416666666666664,140.03333333333333,6.8,72.3,12.527297716737039,13.81666666666667,40.2,26.5,2.5,10.935154875974419,75.61364739058294,40.304712276719954,486.0
2020,Etxebarri,Vespa Velutina,48029,1,2019,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B1,C0B1,0.3333333333333333,83.25000000000001,3.865,0.4036666666666666,0.022000000000000002,15.166666666666664,11.416666666666664,106.9,6.1,41.6,12.546780308446396,13.808333333333332,38.0,25.6,4.2,11.424262457247545,78.18008464755316,40.336143470647656,11.690999999999999
2020,Etxebarria,Vespa Velutina,48030,1,2019,,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,,23.0,8.0,0.0,1.0,0.0,0.0,0.0,,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,,23.0,8.0,0.0,1.0,0.0,0.0,0.0,C0BD,C0BD,1.0833333333333333,82.24166666666667,1.485,0.21916666666666665,0.107,16.0,11.583333333333336,141.33333333333334,4.0,63.1,12.542172848468239,13.166666666666664,39.5,25.5,2.9,11.103342974762214,76.75939166611364,40.309510153413974,782.0
2020,Forua,Vespa Velutina,48906,1,2019,,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,,12.0,2.0,0.0,10.0,0.0,1.0,0.0,,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,,12.0,2.0,0.0,10.0,0.0,1.0,0.0,C002,C002,0.6666666666666666,80.34166666666668,1.1938361568214588,0.3251737984199204,0.1787833884841928,15.583333333333336,11.166666666666664,125.72500000000002,9.5,66.6,12.808333333333332,14.333333333333336,39.4,26.1,4.3,5.075,117.7,42.0,907.0
2020,Fruiz,Vespa Velutina,48035,1,2019,,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,,16.0,0.0,0.0,2.0,0.0,0.0,0.0,,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,,16.0,0.0,0.0,2.0,0.0,0.0,0.0,C057,C057,0.5,80.29166666666667,10.354000000000001,0.9042775025271508,0.1808721780469596,16.166666666666668,12.0,123.625,9.5,46.7,12.549999999999995,14.708333333333336,40.2,26.1,4.5,7.3583333333333325,118.8,52.1,552.0
2020,Galdakao,Vespa Velutina,48036,1,2019,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,41.0,35.0,1.0,13.0,0.0,0.0,0.0,0.0,C037,C037,0.055985262500775616,75.86742630753108,1.07579382279052,0.3357440629387847,0.1777566123024441,15.5,11.916666666666664,114.68333333333334,6.3,61.3,12.733333333333333,14.476180340698425,39.2,26.2,5.6,9.700418650548537,105.8,54.1,29.427
2020,Galdames,Vespa Velutina,48037,1,2019,,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,,18.0,9.0,19.0,0.0,0.0,6.0,0.0,,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,,18.0,9.0,19.0,0.0,0.0,6.0,0.0,C061,C061,0.16666666666666666,80.8,0.9804639238370888,0.3448122145572399,0.1877317872170816,15.416666666666664,11.25,100.19166666666666,7.6,51.6,12.506406452323187,14.412869813861306,39.8,24.9,5.0,12.2,117.7,69.7,838.0
2020,Gamiz-Fika,Vespa Velutina,48038,1,2019,,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,,47.0,0.0,27.0,1.0,0.0,0.0,0.0,,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,,47.0,0.0,27.0,1.0,0.0,0.0,0.0,C003,C003,0.6666666666666666,76.73333333333333,1.1678055852241085,0.3297660440343857,0.1845509737036973,15.25,11.166666666666664,117.89166666666668,7.3,55.6,11.758333333333333,14.041666666666664,41.0,26.3,3.9,6.283333333333334,92.2,42.1,1.3619999999999999
2020,Garai,Vespa Velutina,48039,1,2019,,19.0,0.0,0.0,1.0,0.0,0.0,0.0,C036,,19.0,0.0,0.0,1.0,0.0,0.0,0.0,,19.0,0.0,0.0,1.0,0.0,0.0,0.0,C036,,19.0,0.0,0.0,1.0,0.0,0.0,0.0,C036,C036,0.5833333333333334,77.37500000000001,1.0972176432431715,0.3314236051811536,0.1795627215810889,15.083333333333336,11.0,124.76666666666664,6.9,65.1,12.866666666666665,13.816666666666665,40.1,26.7,3.1,8.766666666666666,101.2,47.0,325.0
2020,Gatika,Vespa Velutina,48040,1,2019,,41.0,14.0,17.0,7.0,0.0,2.0,0.0,C057,,41.0,14.0,17.0,7.0,0.0,2.0,0.0,,41.0,14.0,17.0,7.0,0.0,2.0,0.0,C057,,41.0,14.0,17.0,7.0,0.0,2.0,0.0,C057,C057,0.5,80.29166666666667,10.354000000000001,0.9042775025271508,0.1808721780469596,16.166666666666668,12.0,123.625,9.5,46.7,12.549999999999995,14.708333333333336,40.2,26.1,4.5,7.3583333333333325,118.8,52.1,1.665
2020,Gautegiz Arteaga,Vespa Velutina,48041,1,2019,,28.0,3.0,9.0,5.0,1.0,0.0,0.0,C002,,28.0,3.0,9.0,5.0,1.0,0.0,0.0,,28.0,3.0,9.0,5.0,1.0,0.0,0.0,C002,,28.0,3.0,9.0,5.0,1.0,0.0,0.0,C002,C002,0.6666666666666666,80.34166666666668,1.1938361568214588,0.3251737984199204,0.1787833884841928,15.583333333333336,11.166666666666664,125.72500000000002,9.5,66.6,12.808333333333332,14.333333333333336,39.4,26.1,4.3,5.075,117.7,42.0,808.0
